"X(mm)","Z(mm)"
"0.000",""
"0.047",""
"0.095",""
"0.142","0.023"
"0.189","0.022"
"0.236","0.022"
"0.284","0.024"
"0.331","0.026"
"0.378","0.027"
"0.425","0.025"
"0.473","0.022"
"0.520","0.020"
"0.567","0.020"
"0.614","0.024"
"0.662","0.027"
"0.709","0.029"
"0.756","0.028"
"0.803","0.026"
"0.851","0.024"
"0.898","0.022"
"0.945","0.020"
"0.992","0.020"
"1.040","0.023"
"1.087","0.025"
"1.134","0.026"
"1.181","0.026"
"1.229","0.026"
"1.276","0.026"
"1.323","0.026"
"1.370","0.027"
"1.418","0.028"
"1.465","0.027"
"1.512","0.026"
"1.559","0.027"
"1.607","0.030"
"1.654","0.031"
"1.701","0.031"
"1.748","0.030"
"1.796","0.029"
"1.843","0.030"
"1.890","0.030"
"1.938","0.029"
"1.985","0.028"
"2.032","0.028"
"2.079","0.028"
"2.127","0.027"
"2.174","0.027"
"2.221","0.029"
"2.268","0.033"
"2.316","0.034"
"2.363","0.034"
"2.410","0.034"
"2.457","0.032"
"2.505","0.031"
"2.552","0.032"
"2.599","0.034"
"2.646","0.035"
"2.694","0.033"
"2.741","0.031"
"2.788","0.030"
"2.835","0.031"
"2.883","0.031"
"2.930","0.030"
"2.977","0.029"
"3.024","0.030"
"3.072","0.032"
"3.119","0.032"
"3.166","0.031"
"3.213","0.031"
"3.261","0.031"
"3.308","0.031"
"3.355","0.032"
"3.402","0.032"
"3.450","0.032"
"3.497","0.031"
"3.544","0.031"
"3.592","0.032"
"3.639","0.032"
"3.686","0.031"
"3.733","0.028"
"3.781","0.028"
"3.828","0.032"
"3.875","0.036"
"3.922","0.038"
"3.970","0.037"
"4.017","0.035"
"4.064","0.032"
"4.111","0.030"
"4.159","0.029"
"4.206","0.031"
"4.253","0.034"
"4.300","0.035"
"4.348","0.033"
"4.395","0.031"
"4.442","0.031"
"4.489","0.034"
"4.537","0.035"
"4.584","0.034"
"4.631","0.033"
"4.678","0.032"
"4.726","0.032"
"4.773","0.033"
"4.820","0.034"
"4.867","0.034"
"4.915","0.034"
"4.962","0.034"
"5.009","0.034"
"5.056","0.034"
"5.104","0.034"
"5.151","0.034"
"5.198","0.034"
"5.245","0.034"
"5.293","0.034"
"5.340","0.034"
"5.387","0.035"
"5.435","0.036"
"5.482","0.036"
"5.529","0.035"
"5.576","0.034"
"5.624","0.035"
"5.671","0.035"
"5.718","0.033"
"5.765","0.032"
"5.813","0.033"
"5.860","0.034"
"5.907","0.034"
"5.954","0.034"
"6.002","0.034"
"6.049","0.034"
"6.096","0.035"
"6.143","0.035"
"6.191","0.036"
"6.238","0.038"
"6.285","0.039"
"6.332","0.038"
"6.380","0.038"
"6.427","0.037"
"6.474","0.038"
"6.521","0.038"
"6.569","0.038"
"6.616","0.038"
"6.663","0.038"
"6.710","0.038"
"6.758","0.037"
"6.805","0.036"
"6.852","0.035"
"6.899","0.035"
"6.947","0.036"
"6.994","0.036"
"7.041","0.036"
"7.089","0.037"
"7.136","0.037"
"7.183","0.038"
"7.230","0.038"
"7.278","0.039"
"7.325","0.039"
"7.372","0.041"
"7.419","0.042"
"7.467","0.041"
"7.514","0.037"
"7.561","0.034"
"7.608","0.035"
"7.656","0.038"
"7.703","0.039"
"7.750","0.038"
"7.797","0.039"
"7.845","0.040"
"7.892","0.042"
"7.939","0.043"
"7.986","0.043"
"8.034","0.042"
"8.081","0.039"
"8.128","0.037"
"8.175","0.038"
"8.223","0.041"
"8.270","0.043"
"8.317","0.043"
"8.364","0.040"
"8.412","0.039"
"8.459","0.042"
"8.506","0.044"
"8.553","0.046"
"8.601","0.047"
"8.648","0.050"
"8.695","0.056"
"8.742","0.062"
"8.790","0.070"
"8.837","0.081"
"8.884","0.105"
"8.932","0.159"
"8.979","0.244"
"9.026","0.337"
"9.073","0.430"
"9.121","0.541"
"9.168","0.679"
"9.215","0.818"
"9.262","0.941"
"9.310","1.057"
"9.357","1.172"
"9.404","1.284"
"9.451","1.388"
"9.499","1.474"
"9.546","1.549"
"9.593","1.620"
"9.640","1.695"
"9.688","1.772"
"9.735","1.846"
"9.782","1.918"
"9.829","1.987"
"9.877","2.055"
"9.924","2.121"
"9.971","2.182"
"10.018","2.236"
"10.066","2.291"
"10.113","2.352"
"10.160","2.417"
"10.207","2.478"
"10.255","2.529"
"10.302","2.569"
"10.349","2.606"
"10.396","2.644"
"10.444","2.684"
"10.491","2.724"
"10.538","2.760"
"10.585","2.790"
"10.633","2.820"
"10.680","2.851"
"10.727","2.879"
"10.775","2.900"
"10.822","2.920"
"10.869","2.943"
"10.916","2.966"
"10.964","2.991"
"11.011","3.024"
"11.058","3.065"
"11.105","3.107"
"11.153","3.144"
"11.200","3.179"
"11.247","3.212"
"11.294","3.240"
"11.342","3.265"
"11.389","3.288"
"11.436","3.312"
"11.483","3.338"
"11.531","3.364"
"11.578","3.387"
"11.625","3.407"
"11.672","3.427"
"11.720","3.448"
"11.767","3.469"
"11.814","3.489"
"11.861","3.508"
"11.909","3.527"
"11.956","3.546"
"12.003","3.564"
"12.050","3.581"
"12.098","3.600"
"12.145","3.620"
"12.192","3.639"
"12.239","3.655"
"12.287","3.671"
"12.334","3.689"
"12.381","3.708"
"12.429","3.730"
"12.476","3.752"
"12.523","3.774"
"12.570","3.793"
"12.618","3.810"
"12.665","3.826"
"12.712","3.842"
"12.759","3.857"
"12.807","3.873"
"12.854","3.887"
"12.901","3.900"
"12.948","3.913"
"12.996","3.927"
"13.043","3.942"
"13.090","3.957"
"13.137","3.970"
"13.185","3.983"
"13.232","3.997"
"13.279","4.011"
"13.326","4.024"
"13.374","4.037"
"13.421","4.051"
"13.468","4.064"
"13.515","4.078"
"13.563","4.091"
"13.610","4.102"
"13.657","4.112"
"13.704","4.120"
"13.752","4.127"
"13.799","4.131"
"13.846","4.135"
"13.893","4.141"
"13.941","4.147"
"13.988","4.153"
"14.035","4.157"
"14.082","4.161"
"14.130","4.166"
"14.177","4.170"
"14.224","4.172"
"14.272","4.171"
"14.319","4.170"
"14.366","4.169"
"14.413","4.168"
"14.461","4.168"
"14.508","4.167"
"14.555","4.165"
"14.602","4.164"
"14.650","4.163"
"14.697","4.163"
"14.744","4.163"
"14.791","4.162"
"14.839","4.161"
"14.886","4.161"
"14.933","4.162"
"14.980","4.163"
"15.028","4.166"
"15.075","4.169"
"15.122","4.175"
"15.169","4.182"
"15.217","4.188"
"15.264","4.192"
"15.311","4.195"
"15.358","4.198"
"15.406","4.201"
"15.453","4.203"
"15.500","4.205"
"15.547","4.207"
"15.595","4.211"
"15.642","4.214"
"15.689","4.215"
"15.736","4.216"
"15.784","4.216"
"15.831","4.213"
"15.878","4.211"
"15.926","4.209"
"15.973","4.208"
"16.020","4.208"
"16.067","4.210"
"16.115","4.212"
"16.162","4.214"
"16.209","4.215"
"16.256","4.214"
"16.304","4.211"
"16.351","4.209"
"16.398","4.208"
"16.445","4.209"
"16.493","4.211"
"16.540","4.214"
"16.587","4.216"
"16.634","4.219"
"16.682","4.221"
"16.729","4.222"
"16.776","4.222"
"16.823","4.220"
"16.871","4.217"
"16.918","4.213"
"16.965","4.209"
"17.012","4.206"
"17.060","4.204"
"17.107","4.201"
"17.154","4.200"
"17.201","4.200"
"17.249","4.202"
"17.296","4.205"
"17.343","4.207"
"17.390","4.208"
"17.438","4.207"
"17.485","4.205"
"17.532","4.202"
"17.579","4.199"
"17.627","4.194"
"17.674","4.189"
"17.721","4.186"
"17.769","4.184"
"17.816","4.181"
"17.863","4.178"
"17.910","4.175"
"17.958","4.173"
"18.005","4.172"
"18.052","4.169"
"18.099","4.166"
"18.147","4.163"
"18.194","4.159"
"18.241","4.154"
"18.288","4.148"
"18.336","4.143"
"18.383","4.138"
"18.430","4.134"
"18.477","4.130"
"18.525","4.126"
"18.572","4.123"
"18.619","4.118"
"18.666","4.113"
"18.714","4.107"
"18.761","4.101"
"18.808","4.096"
"18.855","4.093"
"18.903","4.092"
"18.950","4.091"
"18.997","4.089"
"19.044","4.088"
"19.092","4.088"
"19.139","4.089"
"19.186","4.087"
"19.233","4.085"
"19.281","4.084"
"19.328","4.080"
"19.375","4.074"
"19.422","4.067"
"19.470","4.062"
"19.517","4.056"
"19.564","4.050"
"19.612","4.044"
"19.659","4.039"
"19.706","4.034"
"19.753","4.029"
"19.801","4.025"
"19.848","4.022"
"19.895","4.020"
"19.942","4.016"
"19.990","4.012"
"20.037","4.008"
"20.084","4.004"
"20.131","3.999"
"20.179","3.994"
"20.226","3.991"
"20.273","3.989"
"20.320","3.988"
"20.368","3.984"
"20.415","3.981"
"20.462","3.980"
"20.509","3.980"
"20.557","3.980"
"20.604","3.978"
"20.651","3.976"
"20.698","3.974"
"20.746","3.971"
"20.793","3.967"
"20.840","3.963"
"20.887","3.960"
"20.935","3.956"
"20.982","3.952"
"21.029","3.948"
"21.076","3.946"
"21.124","3.944"
"21.171","3.941"
"21.218","3.937"
"21.266","3.934"
"21.313","3.931"
"21.360","3.928"
"21.407","3.926"
"21.455","3.925"
"21.502","3.923"
"21.549","3.921"
"21.596","3.919"
"21.644","3.918"
"21.691","3.917"
"21.738","3.915"
"21.785","3.914"
"21.833","3.913"
"21.880","3.911"
"21.927","3.906"
"21.974","3.902"
"22.022","3.902"
"22.069","3.902"
"22.116","3.900"
"22.163","3.897"
"22.211","3.895"
"22.258","3.895"
"22.305","3.897"
"22.352","3.896"
"22.400","3.893"
"22.447","3.890"
"22.494","3.889"
"22.541","3.886"
"22.589","3.883"
"22.636","3.881"
"22.683","3.879"
"22.730","3.877"
"22.778","3.874"
"22.825","3.871"
"22.872","3.868"
"22.919","3.864"
"22.967","3.860"
"23.014","3.856"
"23.061","3.852"
"23.109","3.849"
"23.156","3.847"
"23.203","3.846"
"23.250","3.845"
"23.298","3.843"
"23.345","3.840"
"23.392","3.835"
"23.439","3.831"
"23.487","3.826"
"23.534","3.823"
"23.581","3.819"
"23.628","3.815"
"23.676","3.812"
"23.723","3.810"
"23.770","3.808"
"23.817","3.805"
"23.865","3.802"
"23.912","3.798"
"23.959","3.794"
"24.006","3.790"
"24.054","3.786"
"24.101","3.781"
"24.148","3.775"
"24.195","3.770"
"24.243","3.766"
"24.290","3.763"
"24.337","3.761"
"24.384","3.761"
"24.432","3.760"
"24.479","3.760"
"24.526","3.759"
"24.573","3.757"
"24.621","3.756"
"24.668","3.755"
"24.715","3.754"
"24.763","3.752"
"24.810","3.751"
"24.857","3.751"
"24.904","3.749"
"24.952","3.746"
"24.999","3.742"
"25.046","3.740"
"25.093","3.738"
"25.141","3.738"
"25.188","3.737"
"25.235","3.738"
"25.282","3.738"
"25.330","3.738"
"25.377","3.737"
"25.424","3.737"
"25.471","3.737"
"25.519","3.738"
"25.566","3.739"
"25.613","3.739"
"25.660","3.738"
"25.708","3.737"
"25.755","3.734"
"25.802","3.731"
"25.849","3.729"
"25.897","3.726"
"25.944","3.724"
"25.991","3.723"
"26.038","3.722"
"26.086","3.720"
"26.133","3.717"
"26.180","3.713"
"26.227","3.711"
"26.275","3.708"
"26.322","3.706"
"26.369","3.703"
"26.416","3.700"
"26.464","3.698"
"26.511","3.696"
"26.558","3.694"
"26.606","3.693"
"26.653","3.693"
"26.700","3.693"
"26.747","3.692"
"26.795","3.691"
"26.842","3.691"
"26.889","3.690"
"26.936","3.689"
"26.984","3.689"
"27.031","3.689"
"27.078","3.688"
"27.125","3.686"
"27.173","3.683"
"27.220","3.681"
"27.267","3.679"
"27.314","3.677"
"27.362","3.676"
"27.409","3.674"
"27.456","3.673"
"27.503","3.671"
"27.551","3.667"
"27.598","3.664"
"27.645","3.662"
"27.692","3.660"
"27.740","3.658"
"27.787","3.656"
"27.834","3.655"
"27.881","3.655"
"27.929","3.657"
"27.976","3.659"
"28.023","3.662"
"28.070","3.664"
"28.118","3.666"
"28.165","3.669"
"28.212","3.671"
"28.259","3.672"
"28.307","3.671"
"28.354","3.671"
"28.401","3.669"
"28.449","3.667"
"28.496","3.663"
"28.543","3.658"
"28.590","3.654"
"28.638","3.650"
"28.685","3.648"
"28.732","3.647"
"28.779","3.647"
"28.827","3.647"
"28.874","3.648"
"28.921","3.648"
"28.968","3.648"
"29.016","3.646"
"29.063","3.644"
"29.110","3.642"
"29.157","3.640"
"29.205","3.638"
"29.252","3.638"
"29.299","3.638"
"29.346","3.639"
"29.394","3.640"
"29.441","3.642"
"29.488","3.645"
"29.535","3.648"
"29.583","3.652"
"29.630","3.655"
"29.677","3.656"
"29.724","3.656"
"29.772","3.656"
"29.819","3.655"
"29.866","3.654"
"29.913","3.654"
"29.961","3.654"
"30.008","3.654"
"30.055","3.652"
"30.103","3.649"
"30.150","3.645"
"30.197","3.642"
"30.244","3.639"
"30.292","3.637"
"30.339","3.639"
"30.386","3.643"
"30.433","3.649"
"30.481","3.655"
"30.528","3.661"
"30.575","3.664"
"30.622","3.666"
"30.670","3.666"
"30.717","3.666"
"30.764","3.665"
"30.811","3.664"
"30.859","3.663"
"30.906","3.660"
"30.953","3.658"
"31.000","3.655"
"31.048","3.653"
"31.095","3.652"
"31.142","3.653"
"31.189","3.653"
"31.237","3.653"
"31.284","3.652"
"31.331","3.651"
"31.378","3.650"
"31.426","3.649"
"31.473","3.648"
"31.520","3.646"
"31.567","3.642"
"31.615","3.638"
"31.662","3.635"
"31.709","3.632"
"31.756","3.630"
"31.804","3.631"
"31.851","3.635"
"31.898","3.640"
"31.946","3.645"
"31.993","3.648"
"32.040","3.650"
"32.087","3.650"
"32.135","3.649"
"32.182","3.647"
"32.229","3.644"
"32.276","3.640"
"32.324","3.635"
"32.371","3.630"
"32.418","3.625"
"32.465","3.621"
"32.513","3.618"
"32.560","3.616"
"32.607","3.617"
"32.654","3.618"
"32.702","3.618"
"32.749","3.619"
"32.796","3.619"
"32.843","3.620"
"32.891","3.621"
"32.938","3.623"
"32.985","3.623"
"33.032","3.623"
"33.080","3.621"
"33.127","3.618"
"33.174","3.615"
"33.221","3.613"
"33.269","3.612"
"33.316","3.613"
"33.363","3.615"
"33.410","3.615"
"33.458","3.614"
"33.505","3.613"
"33.552","3.612"
"33.600","3.610"
"33.647","3.606"
"33.694","3.602"
"33.741","3.599"
"33.789","3.597"
"33.836","3.598"
"33.883","3.600"
"33.930","3.603"
"33.978","3.605"
"34.025","3.605"
"34.072","3.604"
"34.119","3.601"
"34.167","3.598"
"34.214","3.596"
"34.261","3.594"
"34.308","3.592"
"34.356","3.589"
"34.403","3.587"
"34.450","3.586"
"34.497","3.587"
"34.545","3.588"
"34.592","3.589"
"34.639","3.593"
"34.686","3.597"
"34.734","3.601"
"34.781","3.606"
"34.828","3.610"
"34.875","3.614"
"34.923","3.616"
"34.970","3.617"
"35.017","3.617"
"35.064","3.616"
"35.112","3.613"
"35.159","3.611"
"35.206","3.610"
"35.253","3.611"
"35.301","3.613"
"35.348","3.616"
"35.395","3.621"
"35.443","3.629"
"35.490","3.636"
"35.537","3.640"
"35.584","3.643"
"35.632","3.647"
"35.679","3.653"
"35.726","3.659"
"35.773","3.664"
"35.821","3.667"
"35.868","3.668"
"35.915","3.669"
"35.962","3.669"
"36.010","3.671"
"36.057","3.672"
"36.104","3.673"
"36.151","3.673"
"36.199","3.673"
"36.246","3.673"
"36.293","3.674"
"36.340","3.675"
"36.388","3.677"
"36.435","3.681"
"36.482","3.685"
"36.529","3.687"
"36.577","3.688"
"36.624","3.688"
"36.671","3.688"
"36.718","3.686"
"36.766","3.685"
"36.813","3.684"
"36.860","3.684"
"36.907","3.685"
"36.955","3.686"
"37.002","3.687"
"37.049","3.689"
"37.096","3.691"
"37.144","3.693"
"37.191","3.693"
"37.238","3.692"
"37.286","3.691"
"37.333","3.690"
"37.380","3.690"
"37.427","3.689"
"37.475","3.688"
"37.522","3.688"
"37.569","3.690"
"37.616","3.692"
"37.664","3.694"
"37.711","3.698"
"37.758","3.701"
"37.805","3.704"
"37.853","3.706"
"37.900","3.707"
"37.947","3.707"
"37.994","3.705"
"38.042","3.702"
"38.089","3.700"
"38.136","3.698"
"38.183","3.698"
"38.231","3.698"
"38.278","3.697"
"38.325","3.697"
"38.372","3.695"
"38.420","3.692"
"38.467","3.688"
"38.514","3.684"
"38.561","3.681"
"38.609","3.679"
"38.656","3.678"
"38.703","3.677"
"38.750","3.678"
"38.798","3.680"
"38.845","3.682"
"38.892","3.682"
"38.940","3.681"
"38.987","3.681"
"39.034","3.681"
"39.081","3.682"
"39.129","3.682"
"39.176","3.684"
"39.223","3.687"
"39.270","3.690"
"39.318","3.693"
"39.365","3.695"
"39.412","3.697"
"39.459","3.697"
"39.507","3.697"
"39.554","3.697"
"39.601","3.696"
"39.648","3.694"
"39.696","3.692"
"39.743","3.689"
"39.790","3.686"
"39.837","3.684"
"39.885","3.681"
"39.932","3.679"
"39.979","3.677"
"40.026","3.676"
"40.074","3.674"
"40.121","3.672"
"40.168","3.668"
"40.215","3.666"
"40.263","3.666"
"40.310","3.666"
"40.357","3.665"
"40.404","3.665"
"40.452","3.668"
"40.499","3.673"
"40.546","3.676"
"40.593","3.678"
"40.641","3.677"
"40.688","3.677"
"40.735","3.677"
"40.783","3.678"
"40.830","3.677"
"40.877","3.675"
"40.924","3.674"
"40.972","3.673"
"41.019","3.673"
"41.066","3.673"
"41.113","3.674"
"41.161","3.674"
"41.208","3.673"
"41.255","3.670"
"41.302","3.668"
"41.350","3.667"
"41.397","3.665"
"41.444","3.663"
"41.491","3.662"
"41.539","3.662"
"41.586","3.662"
"41.633","3.663"
"41.680","3.664"
"41.728","3.665"
"41.775","3.665"
"41.822","3.663"
"41.869","3.661"
"41.917","3.658"
"41.964","3.656"
"42.011","3.654"
"42.058","3.653"
"42.106","3.652"
"42.153","3.650"
"42.200","3.648"
"42.247","3.647"
"42.295","3.646"
"42.342","3.644"
"42.389","3.640"
"42.437","3.636"
"42.484","3.632"
"42.531","3.630"
"42.578","3.629"
"42.626","3.629"
"42.673","3.628"
"42.720","3.626"
"42.767","3.625"
"42.815","3.625"
"42.862","3.625"
"42.909","3.624"
"42.956","3.621"
"43.004","3.618"
"43.051","3.615"
"43.098","3.612"
"43.145","3.609"
"43.193","3.607"
"43.240","3.607"
"43.287","3.607"
"43.334","3.606"
"43.382","3.606"
"43.429","3.604"
"43.476","3.604"
"43.523","3.604"
"43.571","3.605"
"43.618","3.606"
"43.665","3.607"
"43.712","3.606"
"43.760","3.606"
"43.807","3.605"
"43.854","3.605"
"43.901","3.604"
"43.949","3.603"
"43.996","3.603"
"44.043","3.602"
"44.090","3.602"
"44.138","3.602"
"44.185","3.601"
"44.232","3.598"
"44.280","3.596"
"44.327","3.594"
"44.374","3.591"
"44.421","3.589"
"44.469","3.591"
"44.516","3.594"
"44.563","3.595"
"44.610","3.594"
"44.658","3.591"
"44.705","3.589"
"44.752","3.589"
"44.799","3.588"
"44.847","3.584"
"44.894","3.580"
"44.941","3.579"
"44.988","3.578"
"45.036","3.577"
"45.083","3.574"
"45.130","3.571"
"45.177","3.570"
"45.225","3.571"
"45.272","3.571"
"45.319","3.571"
"45.366","3.571"
"45.414","3.574"
"45.461","3.576"
"45.508","3.580"
"45.555","3.585"
"45.603","3.590"
"45.650","3.595"
"45.697","3.599"
"45.744","3.603"
"45.792","3.606"
"45.839","3.607"
"45.886","3.608"
"45.933","3.607"
"45.981","3.604"
"46.028","3.601"
"46.075","3.598"
"46.123","3.593"
"46.170","3.589"
"46.217","3.585"
"46.264","3.582"
"46.312","3.578"
"46.359","3.576"
"46.406","3.574"
"46.453","3.572"
"46.501","3.571"
"46.548","3.569"
"46.595","3.568"
"46.642","3.567"
"46.690","3.565"
"46.737","3.562"
"46.784","3.560"
"46.831","3.556"
"46.879","3.553"
"46.926","3.551"
"46.973","3.550"
"47.020","3.547"
"47.068","3.542"
"47.115","3.538"
"47.162","3.537"
"47.209","3.537"
"47.257","3.538"
"47.304","3.538"
"47.351","3.536"
"47.398","3.534"
"47.446","3.532"
"47.493","3.528"
"47.540","3.524"
"47.587","3.519"
"47.635","3.517"
"47.682","3.516"
"47.729","3.516"
"47.777","3.518"
"47.824","3.518"
"47.871","3.518"
"47.918","3.519"
"47.966","3.520"
"48.013","3.520"
"48.060","3.520"
"48.107","3.521"
"48.155","3.523"
"48.202","3.525"
"48.249","3.527"
"48.296","3.529"
"48.344","3.531"
"48.391","3.531"
"48.438","3.530"
"48.485","3.527"
"48.533","3.523"
"48.580","3.521"
"48.627","3.521"
"48.674","3.522"
"48.722","3.525"
"48.769","3.530"
"48.816","3.535"
"48.863","3.538"
"48.911","3.539"
"48.958","3.540"
"49.005","3.541"
"49.052","3.541"
"49.100","3.541"
"49.147","3.542"
"49.194","3.543"
"49.241","3.544"
"49.289","3.544"
"49.336","3.544"
"49.383","3.544"
"49.430","3.544"
"49.478","3.544"
"49.525","3.545"
"49.572","3.548"
"49.620","3.553"
"49.667","3.557"
"49.714","3.560"
"49.761","3.562"
"49.809","3.561"
"49.856","3.559"
"49.903","3.556"
"49.950","3.553"
"49.998","3.552"
"50.045","3.552"
"50.092","3.553"
"50.139","3.555"
"50.187","3.556"
"50.234","3.558"
"50.281","3.561"
"50.328","3.565"
"50.376","3.569"
"50.423","3.572"
"50.470","3.576"
"50.517","3.577"
"50.565","3.576"
"50.612","3.575"
"50.659","3.573"
"50.706","3.573"
"50.754","3.573"
"50.801","3.571"
"50.848","3.568"
"50.895","3.567"
"50.943","3.568"
"50.990","3.569"
"51.037","3.569"
"51.084","3.570"
"51.132","3.572"
"51.179","3.574"
"51.226","3.577"
"51.274","3.578"
"51.321","3.579"
"51.368","3.581"
"51.415","3.584"
"51.463","3.586"
"51.510","3.587"
"51.557","3.588"
"51.604","3.590"
"51.652","3.592"
"51.699","3.591"
"51.746","3.589"
"51.793","3.588"
"51.841","3.587"
"51.888","3.585"
"51.935","3.584"
"51.982","3.584"
"52.030","3.584"
"52.077","3.584"
"52.124","3.585"
"52.171","3.585"
"52.219","3.585"
"52.266","3.582"
"52.313","3.579"
"52.360","3.578"
"52.408","3.579"
"52.455","3.581"
"52.502","3.584"
"52.549","3.585"
"52.597","3.585"
"52.644","3.585"
"52.691","3.584"
"52.738","3.584"
"52.786","3.584"
"52.833","3.584"
"52.880","3.585"
"52.927","3.588"
"52.975","3.592"
"53.022","3.594"
"53.069","3.596"
"53.117","3.598"
"53.164","3.600"
"53.211","3.601"
"53.258","3.601"
"53.306","3.602"
"53.353","3.604"
"53.400","3.606"
"53.447","3.609"
"53.495","3.611"
"53.542","3.614"
"53.589","3.615"
"53.636","3.616"
"53.684","3.618"
"53.731","3.622"
"53.778","3.626"
"53.825","3.629"
"53.873","3.631"
"53.920","3.631"
"53.967","3.630"
"54.014","3.630"
"54.062","3.631"
"54.109","3.632"
"54.156","3.634"
"54.203","3.637"
"54.251","3.640"
"54.298","3.642"
"54.345","3.645"
"54.392","3.649"
"54.440","3.652"
"54.487","3.654"
"54.534","3.655"
"54.581","3.654"
"54.629","3.652"
"54.676","3.648"
"54.723","3.644"
"54.770","3.640"
"54.818","3.637"
"54.865","3.634"
"54.912","3.630"
"54.960","3.627"
"55.007","3.625"
"55.054","3.625"
"55.101","3.626"
"55.149","3.627"
"55.196","3.628"
"55.243","3.629"
"55.290","3.631"
"55.338","3.633"
"55.385","3.633"
"55.432","3.633"
"55.479","3.632"
"55.527","3.630"
"55.574","3.627"
"55.621","3.623"
"55.668","3.620"
"55.716","3.618"
"55.763","3.617"
"55.810","3.619"
"55.857","3.621"
"55.905","3.624"
"55.952","3.627"
"55.999","3.630"
"56.046","3.632"
"56.094","3.633"
"56.141","3.635"
"56.188","3.638"
"56.235","3.639"
"56.283","3.640"
"56.330","3.640"
"56.377","3.640"
"56.424","3.639"
"56.472","3.638"
"56.519","3.637"
"56.566","3.636"
"56.614","3.634"
"56.661","3.634"
"56.708","3.634"
"56.755","3.635"
"56.803","3.634"
"56.850","3.633"
"56.897","3.633"
"56.944","3.632"
"56.992","3.630"
"57.039","3.629"
"57.086","3.629"
"57.133","3.629"
"57.181","3.630"
"57.228","3.630"
"57.275","3.631"
"57.322","3.633"
"57.370","3.634"
"57.417","3.636"
"57.464","3.636"
"57.511","3.635"
"57.559","3.636"
"57.606","3.638"
"57.653","3.638"
"57.700","3.636"
"57.748","3.634"
"57.795","3.634"
"57.842","3.635"
"57.889","3.636"
"57.937","3.635"
"57.984","3.635"
"58.031","3.636"
"58.078","3.637"
"58.126","3.637"
"58.173","3.634"
"58.220","3.633"
"58.267","3.635"
"58.315","3.638"
"58.362","3.640"
"58.409","3.639"
"58.457","3.641"
"58.504","3.645"
"58.551","3.649"
"58.598","3.652"
"58.646","3.652"
"58.693","3.651"
"58.740","3.650"
"58.787","3.650"
"58.835","3.650"
"58.882","3.650"
"58.929","3.650"
"58.976","3.651"
"59.024","3.653"
"59.071","3.654"
"59.118","3.655"
"59.165","3.655"
"59.213","3.655"
"59.260","3.656"
"59.307","3.655"
"59.354","3.654"
"59.402","3.651"
"59.449","3.648"
"59.496","3.644"
"59.543","3.640"
"59.591","3.637"
"59.638","3.635"
"59.685","3.634"
"59.732","3.632"
"59.780","3.629"
"59.827","3.628"
"59.874","3.629"
"59.921","3.629"
"59.969","3.628"
"60.016","3.625"
"60.063","3.624"
"60.111","3.624"
"60.158","3.624"
